ID,Payed Status in April,Payed Status in May,Payed Status in June,Payed Status in July,Payed Status in August,Payed Status in September,Credit Limit,Average Bill Amount,Average Pay Amount,Sex,Education_Graduate School,Education_High School,Education_Others,Education_University,Marriage_Married,Marriage_Others,Marriage_Single,Age_Young Adult (20-27),Age_Adult (28-35),Age_Middle Aged (36-45),Age_Senior (46-80),Defaulted Payment
26319,0,0,0,0,0,0,100000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
26320,0,0,0,0,0,0,100000,1845.0,1763.5,0,0,0,0,1,1,0,0,0,1,0,0,0
26321,0,0,0,0,0,0,30000,14436.5,4500.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26322,0,0,0,0,0,0,160000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
26323,1,0,0,0,0,0,360000,307443.5,12009.5,0,1,0,0,0,0,0,1,0,0,1,0,0
26324,0,0,0,0,0,0,450000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26325,0,0,0,0,0,0,380000,4270.0,3370.0,0,1,0,0,0,0,0,1,0,0,1,0,1
26326,0,0,0,0,0,0,120000,331.0,331.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26327,0,1,0,0,1,1,160000,90440.5,3850.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26328,1,1,1,1,0,0,50000,30256.5,2100.0,0,1,0,0,0,0,0,1,0,1,0,0,1
26329,0,0,0,0,0,0,170000,83348.5,4800.0,0,0,0,0,1,0,0,1,0,1,0,0,0
26330,0,0,0,1,0,1,350000,1316.5,3974.5,0,0,0,0,1,0,0,1,0,1,0,0,0
26331,0,0,0,0,0,0,180000,1805.0,1812.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26332,0,0,0,0,0,0,100000,65947.0,3000.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26333,0,0,0,0,0,0,50000,2590.0,1850.0,0,1,0,0,0,0,0,1,1,0,0,0,0
26334,0,0,0,0,0,0,180000,8126.0,5910.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26335,0,0,0,0,0,1,150000,-512.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26336,0,0,0,0,0,0,300000,1114.5,2364.5,0,1,0,0,0,0,0,1,0,1,0,0,1
26337,0,0,0,0,0,0,350000,237677.0,6405.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26338,0,0,0,0,0,0,260000,27428.0,2500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26339,0,0,0,0,0,0,200000,7493.5,5592.0,0,0,0,0,1,0,0,1,1,0,0,0,0
26340,0,0,0,0,0,0,240000,141019.0,5360.0,0,0,0,0,1,1,0,0,1,0,0,0,1
26341,0,0,0,1,0,0,150000,60151.5,2000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
26342,0,0,0,0,0,0,290000,22140.0,3007.5,0,0,0,0,1,0,0,1,1,0,0,0,0
26343,0,0,0,0,0,0,140000,91179.0,4000.0,0,0,0,0,1,0,0,1,1,0,0,0,0
26344,0,0,0,0,0,0,130000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26345,0,0,0,0,0,0,180000,143.5,143.5,0,1,0,0,0,1,0,0,0,1,0,0,0
26346,0,0,0,0,0,0,200000,5948.5,5393.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26347,0,0,0,0,1,1,230000,177917.0,6122.0,0,1,0,0,0,1,0,0,1,0,0,0,1
26348,0,0,1,1,1,1,240000,265132.0,7387.5,0,0,0,0,1,0,0,1,1,0,0,0,0
26349,0,0,0,0,0,0,170000,688.5,1010.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26350,0,0,0,0,0,0,120000,396.0,396.0,0,0,1,0,0,0,0,1,0,1,0,0,0
26351,0,0,0,0,0,0,240000,2371.5,2447.5,0,1,0,0,0,0,0,1,0,1,0,0,0
26352,0,0,0,0,0,0,90000,10882.5,1500.0,0,0,0,0,1,1,0,0,0,1,0,0,0
26353,0,0,0,0,0,0,300000,850.0,850.0,0,0,0,0,1,0,0,1,0,1,0,0,1
26354,0,0,0,0,1,0,70000,48425.5,1186.0,0,0,1,0,0,0,0,1,0,1,0,0,0
26355,0,0,0,1,0,0,100000,780.0,585.0,0,0,0,0,1,0,0,1,0,1,0,0,0
26356,0,0,0,1,0,0,110000,22300.0,1407.0,0,0,1,0,0,1,0,0,0,1,0,0,0
26357,0,0,0,0,0,0,180000,151425.5,20045.5,0,0,0,0,1,1,0,0,0,1,0,0,0
26358,0,0,0,0,0,0,500000,410934.0,14500.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26359,0,1,0,0,0,1,80000,22981.5,1450.0,0,0,1,0,0,1,0,0,0,1,0,0,0
26360,0,0,0,0,0,0,280000,11650.5,11709.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26361,0,0,0,0,0,0,280000,2845.0,2845.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26362,0,0,0,0,0,0,120000,2582.0,2582.0,0,1,0,0,0,1,0,0,0,1,0,0,0
26363,0,0,0,0,0,0,90000,1700.0,1332.0,0,0,0,0,1,1,0,0,0,1,0,0,0
26364,0,0,0,0,0,0,170000,1360.5,885.0,0,0,0,0,1,0,0,1,0,1,0,0,0
26365,0,0,0,0,0,0,50000,28297.0,920.5,0,0,0,0,1,0,0,1,0,1,0,0,0
26366,0,0,0,0,0,0,50000,5928.0,404.5,0,0,1,0,0,1,0,0,0,1,0,0,0
26367,0,0,0,0,0,0,230000,201039.0,6110.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26368,0,0,0,0,0,0,180000,598.5,598.5,0,0,0,0,1,0,1,0,0,0,0,1,1
26369,0,0,0,0,0,0,40000,18317.5,500.0,0,0,1,0,0,0,0,1,0,0,1,0,0
26370,0,0,0,0,0,0,360000,10624.0,6297.5,0,0,0,0,1,0,0,1,0,0,1,0,0
26371,0,0,0,0,0,0,360000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26372,0,0,0,0,0,0,170000,154046.5,5577.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26373,0,1,1,1,1,0,20000,19308.0,1350.5,0,0,1,0,0,1,0,0,0,1,0,0,0
26374,0,0,0,0,0,0,240000,115.5,88.5,0,0,0,0,1,1,0,0,0,0,1,0,0
26375,1,1,1,0,0,0,100000,7165.0,1050.0,0,1,0,0,0,1,0,0,0,0,1,0,1
26376,0,0,0,0,0,1,100000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26377,0,0,0,0,0,0,110000,75951.0,2428.5,0,0,0,0,1,0,0,1,0,0,1,0,1
26378,0,0,0,0,0,0,420000,93495.5,5500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26379,1,1,1,1,1,1,180000,97590.5,4000.0,0,0,0,0,1,1,0,0,0,1,0,0,1
26380,0,0,0,0,0,1,240000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26381,0,0,0,0,0,0,210000,8781.0,7353.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26382,0,0,1,1,1,0,30000,10336.5,353.5,0,0,1,0,0,1,0,0,0,0,1,0,0
26383,0,0,0,0,0,0,210000,42912.5,2115.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26384,0,0,0,0,0,0,320000,7295.5,4434.5,0,1,0,0,0,0,0,1,0,1,0,0,0
26385,0,0,0,0,0,0,220000,98803.5,4107.0,0,0,1,0,0,1,0,0,0,0,1,0,0
26386,0,0,0,0,0,0,240000,1113.0,698.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26387,0,0,0,1,1,1,450000,132717.5,5635.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26388,0,0,0,0,0,0,500000,299174.5,30000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26389,0,0,0,0,0,0,180000,173034.5,5900.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26390,0,0,0,0,0,0,80000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26391,0,0,1,1,0,1,50000,195.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1
26392,0,0,0,0,0,0,450000,19043.0,16603.5,0,0,0,0,1,1,0,0,0,0,1,0,0
26393,0,0,0,0,0,0,380000,5309.5,3672.5,0,1,0,0,0,1,0,0,0,0,1,0,0
26394,0,0,0,0,0,0,50000,-101.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26395,0,0,0,1,1,1,30000,29667.5,1480.0,0,0,1,0,0,1,0,0,0,1,0,0,0
26396,0,0,0,0,0,0,300000,10694.5,10694.5,0,1,0,0,0,1,0,0,0,0,1,0,0
26397,0,0,0,0,0,0,340000,4011.0,1513.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26398,0,0,0,0,0,0,190000,146404.5,5861.0,0,0,0,0,1,0,0,1,0,0,1,0,0
26399,0,0,0,0,0,0,120000,112351.5,4086.0,0,0,1,0,0,1,0,0,0,0,1,0,0
26400,0,0,0,0,0,0,210000,149068.5,5481.5,0,1,0,0,0,0,0,1,0,0,1,0,0
26401,0,0,0,0,0,0,360000,44218.0,17500.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26402,0,0,0,0,0,0,330000,210.0,115.5,0,1,0,0,0,0,0,1,0,1,0,0,0
26403,0,0,0,0,0,0,100000,71988.5,2996.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26404,0,0,0,0,0,0,250000,4713.0,1133.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26405,0,0,0,0,0,0,120000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
26406,0,1,0,0,0,1,200000,436.5,1546.5,0,1,0,0,0,0,0,1,0,0,1,0,0
26407,0,0,0,0,1,1,280000,14961.0,3132.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26408,0,0,0,0,0,0,480000,1155.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26409,0,0,0,0,0,0,240000,148.5,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1
26410,0,0,0,0,0,0,120000,140.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26411,0,0,0,0,0,0,110000,96453.5,3000.0,0,0,0,0,1,0,0,1,0,0,1,0,0
26412,0,0,0,1,0,0,390000,49777.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26413,1,1,1,1,1,1,20000,13784.5,221.0,0,0,0,0,1,0,0,1,0,0,1,0,0
26414,0,0,0,0,0,0,140000,118145.0,5400.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26415,0,0,0,0,0,0,160000,30821.0,7500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26416,0,0,0,0,0,1,210000,674.5,674.5,0,1,0,0,0,1,0,0,0,1,0,0,0
26417,0,0,0,0,0,0,210000,145178.5,6000.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26418,0,0,0,0,0,0,240000,191476.0,7107.5,0,1,0,0,0,0,0,1,0,0,1,0,0
26419,0,1,0,0,0,0,150000,2836.5,2843.5,0,0,0,0,1,1,0,0,0,0,1,0,0
26420,0,0,0,0,0,0,60000,58488.0,1705.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26421,0,0,0,0,0,0,180000,1652.0,5764.0,0,0,0,0,1,1,0,0,0,0,1,0,1
26422,0,0,0,0,0,0,120000,380.0,380.0,0,0,0,0,1,0,0,1,0,0,1,0,0
26423,0,0,0,0,0,0,210000,46100.5,2000.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26424,0,0,0,0,0,0,420000,20977.5,1102.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26425,0,0,0,0,0,0,110000,98486.5,4750.0,0,0,0,0,1,1,0,0,0,0,1,0,0
26426,0,0,0,0,0,0,180000,53750.0,2000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
26427,0,0,0,0,0,0,200000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,1
26428,0,0,0,0,0,0,220000,206378.5,7000.0,0,1,0,0,0,0,0,1,0,1,0,0,0
26429,0,0,0,0,0,0,250000,4143.5,4374.5,0,1,0,0,0,1,0,0,0,0,1,0,0
26430,0,0,0,0,0,0,250000,316.0,316.0,0,1,0,0,0,0,0,1,0,0,1,0,0
26431,0,0,0,0,0,0,400000,2895.5,2902.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26432,0,0,0,0,0,0,50000,34041.0,2255.5,0,0,0,0,1,0,0,1,0,0,1,0,0
26433,0,0,0,0,0,0,480000,672.0,313.5,0,1,0,0,0,0,0,1,0,0,0,1,0
26434,0,0,0,0,0,0,470000,119637.5,10171.5,0,1,0,0,0,1,0,0,0,0,1,0,0
26435,0,0,0,0,0,0,300000,24627.0,2276.0,0,1,0,0,0,1,0,0,0,0,1,0,0
26436,0,0,0,0,0,1,160000,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0
26437,0,0,0,0,0,0,160000,3883.0,4600.5,0,1,0,0,0,1,0,0,0,0,1,0,0
26438,0,0,0,0,0,0,230000,1869.0,1422.5,0,1,0,0,0,0,0,1,0,1,0,0,0
26439,0,0,0,0,0,0,50000,24771.5,3500.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26440,0,0,1,0,0,0,150000,40398.0,2000.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26441,1,1,1,1,1,1,130000,78100.0,3235.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26442,0,0,0,0,0,1,360000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,1
26443,0,0,0,0,0,0,150000,79249.5,2621.5,0,0,0,0,1,1,0,0,0,0,0,1,1
26444,0,0,0,0,0,0,70000,15419.0,1545.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26445,0,0,0,0,0,0,450000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26446,0,0,0,0,0,1,200000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26447,0,0,0,0,0,1,80000,77310.5,4734.5,0,0,0,0,1,1,0,0,0,0,0,1,1
26448,0,0,0,0,0,0,340000,167705.5,4750.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26449,0,0,0,0,0,0,50000,16334.0,1700.0,0,0,0,0,1,0,0,1,0,0,0,1,1
26450,0,0,0,0,0,0,200000,10877.0,6735.5,0,1,0,0,0,1,0,0,0,0,0,1,0
26451,0,0,0,0,0,0,210000,104784.0,3655.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26452,0,0,0,0,0,0,360000,856.0,858.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26453,0,0,0,0,0,0,230000,2939.0,2939.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26454,0,0,0,0,0,0,50000,58845.5,711.5,0,0,1,0,0,1,0,0,0,0,0,1,1
26455,1,1,0,0,0,1,120000,88469.5,3600.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26456,0,0,0,0,0,1,340000,8985.0,8987.5,0,1,0,0,0,0,0,1,0,0,0,1,0
26457,0,0,0,0,0,0,50000,48845.5,500.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26458,0,1,1,1,1,1,70000,11967.5,550.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26459,0,0,0,0,0,0,100000,95203.0,3896.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26460,0,0,0,0,0,0,20000,15795.0,1265.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26461,0,0,0,0,0,0,80000,49418.5,2192.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26462,0,0,0,0,0,0,280000,1047.5,3712.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26463,0,0,0,0,0,0,300000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26464,0,0,1,0,0,0,500000,396.0,594.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26465,0,0,0,0,0,0,50000,21926.0,1134.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26466,0,0,0,0,0,0,140000,77471.5,5500.0,0,0,0,0,1,0,0,1,0,0,0,1,1
26467,0,0,0,0,0,0,210000,30317.0,4528.0,0,0,0,0,1,0,0,1,0,0,0,1,1
26468,0,0,0,0,0,0,100000,41447.5,1950.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26469,0,0,0,0,0,0,50000,18508.0,1750.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26470,0,0,0,0,0,0,20000,18091.5,2210.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26471,0,0,0,0,0,0,200000,4855.5,2560.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26472,0,0,0,0,0,0,100000,222.5,281.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26473,0,0,0,0,0,0,50000,33319.5,2500.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26474,0,0,0,0,0,0,230000,39135.5,2000.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26475,0,0,0,0,0,0,260000,181609.5,7016.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26476,0,0,0,0,1,1,120000,119160.0,5200.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26477,0,0,0,0,0,0,380000,38560.0,19240.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26478,0,0,0,0,0,0,80000,81516.5,3370.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26479,0,0,0,0,0,0,240000,-2.5,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26480,0,0,0,0,0,0,30000,31769.5,1865.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26481,0,0,0,0,0,0,30000,28253.0,1157.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26482,0,0,0,0,0,1,80000,78394.5,2570.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26483,0,0,0,0,0,0,50000,49621.0,2012.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26484,0,0,1,1,1,1,10000,6682.5,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0
26485,0,0,1,1,1,1,100000,99853.5,3000.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26486,0,0,0,0,0,0,280000,339.5,559.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26487,0,0,0,0,1,1,30000,30266.0,1481.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26488,0,0,0,0,0,0,80000,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26489,0,0,0,0,0,0,30000,17720.5,8577.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26490,0,0,0,0,0,0,170000,157978.5,5889.0,0,0,0,0,1,0,0,1,0,0,0,1,0
26491,0,0,0,0,1,1,60000,28431.0,1055.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26492,0,0,0,0,0,0,100000,96940.5,3350.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26493,0,0,0,0,0,0,160000,1289.5,1318.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26494,0,0,0,0,0,0,50000,38370.0,1310.0,0,0,0,0,1,0,0,1,0,0,0,1,0
26495,0,0,0,0,0,1,360000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26496,0,0,0,0,0,0,210000,153.5,391.5,0,1,0,0,0,1,0,0,0,0,0,1,0
26497,0,0,0,0,0,0,190000,5090.5,5090.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26498,0,0,0,0,0,0,90000,43693.0,1766.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26499,0,0,0,0,0,0,50000,24242.5,825.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26500,0,0,0,0,0,0,30000,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26501,0,0,1,1,1,1,30000,25918.5,600.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26502,0,0,0,0,0,0,180000,23093.0,1176.5,0,0,1,0,0,1,0,0,0,0,0,1,1
26503,1,1,1,1,1,1,120000,83914.5,3400.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26504,0,0,0,0,0,0,80000,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26505,0,0,0,0,0,0,400000,389.0,390.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26506,0,0,0,0,0,0,120000,118372.0,3735.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26507,1,1,1,1,1,1,100000,44655.0,3000.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26508,0,0,0,0,0,0,300000,12870.5,6463.5,0,1,0,0,0,0,0,1,0,0,0,1,0
26509,0,0,0,0,0,0,80000,79744.5,3000.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26510,0,0,0,0,0,0,500000,1207.0,997.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26511,1,0,0,1,0,0,10000,7114.0,1251.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26512,1,1,0,1,1,1,100000,1409.5,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26513,0,1,0,0,0,0,240000,80415.5,2806.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26514,0,0,0,0,0,0,280000,-200.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26515,0,0,0,0,0,0,20000,16591.5,1259.0,0,0,0,0,1,0,0,1,0,0,0,1,0
26516,0,0,0,0,0,0,110000,37719.5,1957.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26517,0,0,0,0,0,1,290000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26518,0,0,0,0,0,0,80000,575.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1
26519,0,0,0,1,1,1,30000,30040.5,1678.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26520,0,0,1,0,1,0,30000,2871.5,1427.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26521,0,0,0,1,0,0,60000,47812.0,2922.0,0,0,0,0,1,0,0,1,0,0,0,1,1
26522,0,0,0,0,0,0,70000,23298.5,949.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26523,0,0,0,0,0,0,140000,56999.0,2175.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26524,0,0,0,0,0,0,150000,10754.5,11026.5,0,0,0,0,1,0,0,1,0,0,0,1,0
26525,0,1,1,1,1,1,90000,27762.0,1008.5,0,0,0,0,1,1,0,0,0,0,0,1,1
26526,0,0,0,0,0,0,30000,4763.0,890.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26527,0,1,0,0,0,0,60000,61036.5,2051.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26528,0,0,0,0,0,0,490000,4889.5,3560.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26529,0,0,0,0,0,0,230000,6792.0,6792.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26530,0,0,0,0,0,0,70000,70919.0,2850.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26531,0,0,0,0,1,1,60000,63814.0,2206.5,0,0,1,0,0,1,0,0,0,0,0,1,1
26532,0,0,0,0,0,0,30000,18301.5,766.0,0,0,0,1,0,1,0,0,0,0,0,1,0
26533,0,0,0,0,0,0,70000,43016.5,1325.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26534,0,0,0,0,0,1,450000,208.0,534.5,0,0,1,0,0,1,0,0,0,0,0,1,1
26535,0,0,0,0,0,0,20000,15920.0,1237.5,0,0,1,0,0,0,0,1,0,0,0,1,1
26536,0,1,1,1,1,1,30000,18958.0,750.0,0,0,0,0,1,1,0,0,0,0,0,1,1
26537,0,0,0,0,0,0,80000,59148.0,2101.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26538,0,0,0,0,0,0,390000,225.0,345.0,0,1,0,0,0,0,0,1,0,0,0,1,0
26539,0,0,0,0,0,0,30000,13420.5,871.0,0,0,0,0,1,0,0,1,0,0,0,1,0
26540,0,0,0,0,0,1,200000,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26541,0,0,0,0,1,1,140000,63691.5,2000.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26542,0,0,0,0,0,0,30000,5822.5,6300.5,0,0,0,0,1,1,0,0,0,0,0,1,1
26543,0,0,0,0,0,0,290000,2924.0,1351.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26544,0,0,0,0,0,0,200000,1518.0,1518.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26545,0,0,0,0,0,0,180000,127050.5,5693.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26546,0,0,0,0,0,0,200000,432.0,418.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26547,0,0,0,0,0,0,500000,359501.5,12910.5,0,0,0,1,0,1,0,0,0,0,0,1,0
26548,0,0,0,0,0,0,520000,662312.5,21750.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26549,0,0,0,0,0,0,90000,827.0,827.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26550,0,0,0,0,0,0,260000,19844.5,14134.0,0,0,0,0,1,1,0,0,0,0,0,1,0
26551,0,0,0,0,0,0,50000,20674.5,2000.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26552,0,0,0,0,0,0,80000,78944.0,2224.0,0,0,0,0,1,0,1,0,0,0,0,1,1
26553,0,0,0,0,0,0,210000,199650.5,5049.0,0,0,0,0,1,0,0,1,0,0,0,1,0
26554,0,0,0,0,0,0,300000,71560.5,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26555,0,0,1,1,1,1,20000,9786.5,1504.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26556,0,0,0,0,0,0,50000,26440.5,2379.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26557,0,0,1,1,1,1,20000,7544.5,1000.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26558,0,0,0,1,0,0,150000,5595.0,2246.5,0,1,0,0,0,1,0,0,0,0,0,1,0
26559,0,0,0,0,0,0,50000,46924.5,1859.5,0,0,1,0,0,0,1,0,0,0,0,1,1
26560,0,0,0,0,0,0,50000,28575.0,1486.5,0,0,0,0,1,0,0,1,0,0,0,1,0
26561,0,1,1,1,1,1,50000,34685.5,2000.0,0,0,1,0,0,0,0,1,0,0,0,1,0
26562,0,0,0,0,0,1,200000,1098.0,1200.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26563,0,0,0,0,0,0,80000,33265.0,1411.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26564,0,0,0,0,0,0,50000,48263.0,1740.5,0,0,1,0,0,0,0,1,0,0,0,1,0
26565,1,1,1,1,1,1,200000,162920.0,5921.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26566,0,0,0,0,0,0,210000,98988.0,3647.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26567,0,0,0,0,0,0,80000,61989.0,2000.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26568,0,0,0,0,0,0,200000,390.0,390.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26569,0,0,0,0,0,0,200000,100643.0,4400.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26570,0,0,0,0,0,1,220000,159740.5,5750.0,0,0,1,0,0,1,0,0,0,0,0,1,1
26571,0,0,0,1,0,0,280000,1319.5,2284.5,0,1,0,0,0,1,0,0,0,0,0,1,0
26572,0,0,0,0,0,1,250000,419.5,419.5,0,0,1,0,0,1,0,0,0,0,0,1,0
26573,0,0,0,0,0,0,90000,36152.5,1856.0,0,0,1,0,0,1,0,0,0,0,0,1,0
26574,0,0,0,0,0,0,320000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0
26575,0,0,0,0,0,0,130000,212968.0,3657.5,0,0,0,0,1,1,0,0,0,0,0,1,0
26576,0,0,0,1,0,0,50000,390.0,390.0,0,0,1,0,0,0,0,1,0,0,0,1,0
